Dyad,Obs.effort,period,id1,id2,Grooming,sex1,group1,sex2,group2,sex.combo,group.combo,groom.prop,Male.Rank,Fem.Rank,RankDiff,s1,d1,s2,d2,outcome,,
tp_ux,1515,Dispersal 2,tp,ux,0.000,m,ENK,f,ENK,fm,same,0.0000,0.677,0.000,0.677,ENK,YNT,PHG,ENK,split apart,,
tp_ux,1740,Dispersal 1,tp,ux,0.433,m,ENK,f,ENK,fm,same,0.0002,0.677,0.000,0.677,ENK,YNT,PHG,ENK,split apart,,
tp_ux,2535,Fission,tp,ux,17.067,m,ENK,f,ENK,fm,same,0.0067,0.677,0.000,0.677,ENK,YNT,PHG,ENK,split apart,,
tp_ux,3600,Stable,tp,ux,31.700,m,ENK,f,PHG,fm,different,0.0088,0.677,0.000,0.677,ENK,YNT,PHG,ENK,split apart,,
tp_uz,1560,Dispersal 2,tp,uz,0.000,m,ENK,f,PHG,fm,different,0.0000,0.677,0.313,0.364,ENK,YNT,PHG,PHG,split apart,,
tp_uz,1740,Dispersal 1,tp,uz,0.000,m,ENK,f,PHG,fm,different,0.0000,0.677,0.313,0.364,ENK,YNT,PHG,PHG,split apart,,
tp_uz,2520,Fission,tp,uz,0.000,m,ENK,f,PHG,fm,different,0.0000,0.677,0.313,0.364,ENK,YNT,PHG,PHG,split apart,,
tp_uz,3630,Stable,tp,uz,0.000,m,ENK,f,PHG,fm,different,0.0000,0.677,0.313,0.364,ENK,YNT,PHG,PHG,split apart,,
tp_yp,1515,Dispersal 2,tp,yp,2.850,m,ENK,f,PHG,fm,different,0.0019,0.677,0.933,0.256,ENK,YNT,PHG,PHG,split apart,,
tp_yp,1680,Dispersal 1,tp,yp,0.000,m,ENK,f,PHG,fm,different,0.0000,0.677,0.933,0.256,ENK,YNT,PHG,PHG,split apart,,
tp_yp,2505,Fission,tp,yp,0.000,m,ENK,f,PHG,fm,different,0.0000,0.677,0.933,0.256,ENK,YNT,PHG,PHG,split apart,,
tr_ub,330,Dispersal 2,tr,ub,0.000,f,ENK,m,PHG,fm,different,0.0000,0.023,0.684,0.661,PHG,YNT,PHG,PHG,split apart,,
tr_ub,1470,Fission,tr,ub,0.000,f,YNT,m,PHG,fm,different,0.0000,0.023,0.684,0.661,PHG,YNT,PHG,PHG,split apart,,
tr_um,825,Dispersal 2,tr,um,0.000,f,ENK,m,PHG,fm,different,0.0000,0.151,0.684,0.533,PHG,YNT,PHG,PHG,split apart,,
tr_um,2040,Fission,tr,um,0.000,f,YNT,m,PHG,fm,different,0.0000,0.151,0.684,0.533,PHG,YNT,PHG,PHG,split apart,,
tr_xc,1455,Stable,tr,xc,0.000,f,PHG,m,PHG,fm,same,0.0000,0.051,0.684,0.633,PHG,YNT,PHG,PHG,split apart,,
tr_xc,1740,Dispersal 1,tr,xc,0.000,f,PHG,m,PHG,fm,same,0.0000,0.051,0.684,0.633,PHG,YNT,PHG,PHG,split apart,,
tr_xh,690,Dispersal 2,tr,xh,0.000,f,ENK,m,PHG,fm,different,0.0000,0.168,0.684,0.516,PHG,YNT,PHG,ENK,briefly together,,
tr_xh,2280,Fission,tr,xh,0.000,f,YNT,m,PHG,fm,different,0.0000,0.168,0.684,0.516,PHG,YNT,PHG,ENK,briefly together,,
tr_yn,1485,Dispersal 2,tr,yn,0.000,f,ENK,m,ENK,fm,same,0.0000,0.945,0.684,0.261,PHG,YNT,PHG,YNT,stayed together,,
tr_yn,1770,Dispersal 1,tr,yn,39.200,f,PHG,m,ENK,fm,different,0.0221,0.945,0.684,0.261,PHG,YNT,PHG,YNT,stayed together,,
tr_yn,2370,Fission,tr,yn,0.533,f,YNT,m,YNT,fm,same,0.0002,0.945,0.684,0.261,PHG,YNT,PHG,YNT,stayed together,,
tr_yn,3585,Stable,tr,yn,13.667,f,PHG,m,PHG,fm,same,0.0038,0.945,0.684,0.261,PHG,YNT,PHG,YNT,stayed together,,
tr_yr,1530,Dispersal 2,tr,yr,0.000,f,ENK,m,ENK,fm,same,0.0000,0.607,0.684,0.076,PHG,YNT,PHG,ENK,briefly together,,
tr_yr,1755,Dispersal 1,tr,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.684,0.076,PHG,YNT,PHG,ENK,briefly together,,
tr_yr,2355,Fission,tr,yr,0.000,f,YNT,m,ENK,fm,different,0.0000,0.607,0.684,0.076,PHG,YNT,PHG,ENK,briefly together,,
tr_yr,3615,Stable,tr,yr,0.000,f,PHG,m,PHG,fm,same,0.0000,0.607,0.684,0.076,PHG,YNT,PHG,ENK,briefly together,,
tr_yy,375,Stable,tr,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.684,0.477,PHG,YNT,ENK,ENK,briefly together,,
tr_yy,1485,Dispersal 2,tr,yy,0.000,f,ENK,m,ENK,fm,same,0.0000,0.207,0.684,0.477,PHG,YNT,ENK,ENK,briefly together,,
tr_yy,1740,Dispersal 1,tr,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.684,0.477,PHG,YNT,ENK,ENK,briefly together,,
tr_yy,2400,Fission,tr,yy,0.000,f,YNT,m,ENK,fm,different,0.0000,0.207,0.684,0.477,PHG,YNT,ENK,ENK,briefly together,,
ty_ub,360,Dispersal 2,ty,ub,0.000,f,PHG,m,PHG,fm,same,0.0000,0.023,0.399,0.376,PHG,PHG,PHG,PHG,stayed together,,
ty_ub,1425,Fission,ty,ub,0.000,f,PHG,m,PHG,fm,same,0.0000,0.023,0.399,0.376,PHG,PHG,PHG,PHG,stayed together,,
ty_um,840,Dispersal 2,ty,um,0.000,f,PHG,m,PHG,fm,same,0.0000,0.151,0.399,0.248,PHG,PHG,PHG,PHG,stayed together,,
ty_um,2055,Fission,ty,um,3.217,f,PHG,m,PHG,fm,same,0.0016,0.151,0.399,0.248,PHG,PHG,PHG,PHG,stayed together,,
ty_xc,1410,Stable,ty,xc,0.000,f,PHG,m,PHG,fm,same,0.0000,0.051,0.399,0.348,PHG,PHG,PHG,PHG,stayed together,,
ty_xc,1695,Dispersal 1,ty,xc,0.000,f,PHG,m,PHG,fm,same,0.0000,0.051,0.399,0.348,PHG,PHG,PHG,PHG,stayed together,,
ty_xh,720,Dispersal 2,ty,xh,0.000,f,PHG,m,PHG,fm,same,0.0000,0.168,0.399,0.231,PHG,PHG,PHG,ENK,never together,,
ty_xh,2430,Fission,ty,xh,1.200,f,PHG,m,PHG,fm,same,0.0005,0.168,0.399,0.231,PHG,PHG,PHG,ENK,never together,,
ty_yn,1500,Dispersal 2,ty,yn,0.000,f,PHG,m,ENK,fm,different,0.0000,0.945,0.399,0.546,PHG,PHG,PHG,YNT,split apart,,
ty_yn,1725,Dispersal 1,ty,yn,0.000,f,PHG,m,ENK,fm,different,0.0000,0.945,0.399,0.546,PHG,PHG,PHG,YNT,split apart,,
ty_yn,2520,Fission,ty,yn,0.000,f,PHG,m,YNT,fm,different,0.0000,0.945,0.399,0.546,PHG,PHG,PHG,YNT,split apart,,
ty_yn,3450,Stable,ty,yn,0.000,f,PHG,m,PHG,fm,same,0.0000,0.945,0.399,0.546,PHG,PHG,PHG,YNT,split apart,,
ty_yr,1545,Dispersal 2,ty,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.399,0.208,PHG,PHG,PHG,ENK,never together,,
ty_yr,1710,Dispersal 1,ty,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.399,0.208,PHG,PHG,PHG,ENK,never together,,
ty_yr,2505,Fission,ty,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.399,0.208,PHG,PHG,PHG,ENK,never together,,
ty_yr,3480,Stable,ty,yr,0.350,f,PHG,m,PHG,fm,same,0.0001,0.607,0.399,0.208,PHG,PHG,PHG,ENK,never together,,
ty_yy,405,Stable,ty,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.399,0.192,PHG,PHG,ENK,ENK,never together,,
ty_yy,1500,Dispersal 2,ty,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.399,0.192,PHG,PHG,ENK,ENK,never together,,
ty_yy,1695,Dispersal 1,ty,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.399,0.192,PHG,PHG,ENK,ENK,never together,,
ty_yy,2550,Fission,ty,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.399,0.192,PHG,PHG,ENK,ENK,never together,,
ua_ub,330,Dispersal 2,ua,ub,0.000,f,ENK,m,PHG,fm,different,0.0000,0.023,1.000,0.977,ENK,ENK,PHG,PHG,never together,,
ua_ub,1470,Fission,ua,ub,0.000,f,ENK,m,PHG,fm,different,0.0000,0.023,1.000,0.977,ENK,ENK,PHG,PHG,never together,,
ua_um,855,Dispersal 2,ua,um,0.000,f,ENK,m,PHG,fm,different,0.0000,0.151,1.000,0.849,ENK,ENK,PHG,PHG,never together,,
ua_um,2100,Fission,ua,um,0.000,f,ENK,m,PHG,fm,different,0.0000,0.151,1.000,0.849,ENK,ENK,PHG,PHG,never together,,
ua_xc,1470,Stable,ua,xc,0.000,f,ENK,m,PHG,fm,different,0.0000,0.051,1.000,0.949,ENK,ENK,PHG,PHG,never together,,
ua_xc,1665,Dispersal 1,ua,xc,0.000,f,ENK,m,PHG,fm,different,0.0000,0.051,1.000,0.949,ENK,ENK,PHG,PHG,never together,,
ua_xh,690,Dispersal 2,ua,xh,0.000,f,ENK,m,PHG,fm,different,0.0000,0.168,1.000,0.832,ENK,ENK,PHG,ENK,stayed together,,
ua_xh,2475,Fission,ua,xh,0.000,f,ENK,m,PHG,fm,different,0.0000,0.168,1.000,0.832,ENK,ENK,PHG,ENK,stayed together,,
ua_yn,1515,Dispersal 2,ua,yn,0.000,f,ENK,m,ENK,fm,same,0.0000,0.945,1.000,0.055,ENK,ENK,PHG,YNT,briefly together,,
ua_yn,1695,Dispersal 1,ua,yn,0.000,f,ENK,m,ENK,fm,same,0.0000,0.945,1.000,0.055,ENK,ENK,PHG,YNT,briefly together,,
ua_yn,2565,Fission,ua,yn,0.000,f,ENK,m,YNT,fm,different,0.0000,0.945,1.000,0.055,ENK,ENK,PHG,YNT,briefly together,,
ua_yn,3480,Stable,ua,yn,2.650,f,ENK,m,PHG,fm,different,0.0008,0.945,1.000,0.055,ENK,ENK,PHG,YNT,briefly together,,
ua_yr,1560,Dispersal 2,ua,yr,25.250,f,ENK,m,ENK,fm,same,0.0162,0.607,1.000,0.393,ENK,ENK,PHG,ENK,stayed together,,
ua_yr,1680,Dispersal 1,ua,yr,18.833,f,ENK,m,ENK,fm,same,0.0112,0.607,1.000,0.393,ENK,ENK,PHG,ENK,stayed together,,
ua_yr,2550,Fission,ua,yr,31.617,f,ENK,m,ENK,fm,same,0.0124,0.607,1.000,0.393,ENK,ENK,PHG,ENK,stayed together,,
ua_yr,3510,Stable,ua,yr,23.400,f,ENK,m,PHG,fm,different,0.0067,0.607,1.000,0.393,ENK,ENK,PHG,ENK,stayed together,,
ua_yy,390,Stable,ua,yy,0.000,f,ENK,m,ENK,fm,same,0.0000,0.207,1.000,0.793,ENK,ENK,ENK,ENK,stayed together,,
ua_yy,1515,Dispersal 2,ua,yy,25.567,f,ENK,m,ENK,fm,same,0.0169,0.207,1.000,0.793,ENK,ENK,ENK,ENK,stayed together,,
ua_yy,1665,Dispersal 1,ua,yy,0.600,f,ENK,m,ENK,fm,same,0.0004,0.207,1.000,0.793,ENK,ENK,ENK,ENK,stayed together,,
ua_yy,2595,Fission,ua,yy,24.100,f,ENK,m,ENK,fm,same,0.0093,0.207,1.000,0.793,ENK,ENK,ENK,ENK,stayed together,,
ub_ur,375,Dispersal 2,ub,ur,0.000,m,PHG,f,PHG,fm,same,0.0000,0.023,0.484,0.462,PHG,PHG,PHG,PHG,stayed together,,
ub_ur,1410,Fission,ub,ur,0.000,m,PHG,f,PHG,fm,same,0.0000,0.023,0.484,0.462,PHG,PHG,PHG,PHG,stayed together,,
ub_ut,315,Dispersal 2,ub,ut,0.000,m,PHG,f,ENK,fm,different,0.0000,0.023,0.183,0.160,PHG,PHG,ENK,ENK,never together,,
ub_ut,1485,Fission,ub,ut,0.000,m,PHG,f,ENK,fm,different,0.0000,0.023,0.183,0.160,PHG,PHG,ENK,ENK,never together,,
ub_uv,345,Dispersal 2,ub,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.023,0.822,0.799,PHG,PHG,ENK,ENK,never together,,
ub_uv,1455,Fission,ub,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.023,0.822,0.799,PHG,PHG,ENK,ENK,never together,,
ub_yp,360,Dispersal 2,ub,yp,0.000,m,PHG,f,PHG,fm,same,0.0000,0.023,0.933,0.911,PHG,PHG,PHG,PHG,stayed together,,
ub_yp,1425,Fission,ub,yp,0.783,m,PHG,f,PHG,fm,same,0.0005,0.023,0.933,0.911,PHG,PHG,PHG,PHG,stayed together,,
ug_xc,1425,Stable,ug,xc,5.450,f,PHG,m,PHG,fm,same,0.0038,0.051,0.197,0.147,PHG,PHG,PHG,PHG,stayed together,,
ug_xc,1770,Dispersal 1,ug,xc,0.000,f,PHG,m,PHG,fm,same,0.0000,0.051,0.197,0.147,PHG,PHG,PHG,PHG,stayed together,,
ug_xh,720,Dispersal 2,ug,xh,0.000,f,PHG,m,PHG,fm,same,0.0000,0.168,0.197,0.030,PHG,PHG,PHG,ENK,never together,,
ug_xh,2430,Fission,ug,xh,1.967,f,PHG,m,PHG,fm,same,0.0008,0.168,0.197,0.030,PHG,PHG,PHG,ENK,never together,,
ug_yn,1485,Dispersal 2,ug,yn,0.000,f,PHG,m,ENK,fm,different,0.0000,0.945,0.197,0.747,PHG,PHG,PHG,YNT,split apart,,
ug_yn,1800,Dispersal 1,ug,yn,0.000,f,PHG,m,ENK,fm,different,0.0000,0.945,0.197,0.747,PHG,PHG,PHG,YNT,split apart,,
ug_yn,2520,Fission,ug,yn,0.000,f,PHG,m,YNT,fm,different,0.0000,0.945,0.197,0.747,PHG,PHG,PHG,YNT,split apart,,
ug_yn,3540,Stable,ug,yn,0.000,f,PHG,m,PHG,fm,same,0.0000,0.945,0.197,0.747,PHG,PHG,PHG,YNT,split apart,,
ug_yr,1530,Dispersal 2,ug,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.197,0.410,PHG,PHG,PHG,ENK,never together,,
ug_yr,1785,Dispersal 1,ug,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.197,0.410,PHG,PHG,PHG,ENK,never together,,
ug_yr,2505,Fission,ug,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.197,0.410,PHG,PHG,PHG,ENK,never together,,
ug_yr,3570,Stable,ug,yr,0.000,f,PHG,m,PHG,fm,same,0.0000,0.607,0.197,0.410,PHG,PHG,PHG,ENK,never together,,
ug_yy,390,Stable,ug,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.197,0.010,PHG,PHG,ENK,ENK,never together,,
ug_yy,1485,Dispersal 2,ug,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.197,0.010,PHG,PHG,ENK,ENK,never together,,
ug_yy,1770,Dispersal 1,ug,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.197,0.010,PHG,PHG,ENK,ENK,never together,,
ug_yy,2550,Fission,ug,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.197,0.010,PHG,PHG,ENK,ENK,never together,,
uj_xc,1455,Stable,uj,xc,1.900,f,PHG,m,PHG,fm,same,0.0013,0.051,0.254,0.204,PHG,PHG,PHG,PHG,stayed together,,
uj_xc,1740,Dispersal 1,uj,xc,0.000,f,PHG,m,PHG,fm,same,0.0000,0.051,0.254,0.204,PHG,PHG,PHG,PHG,stayed together,,
uj_xh,750,Dispersal 2,uj,xh,0.000,f,PHG,m,PHG,fm,same,0.0000,0.168,0.254,0.087,PHG,PHG,PHG,ENK,never together,,
uj_xh,2400,Fission,uj,xh,0.000,f,PHG,m,PHG,fm,same,0.0000,0.168,0.254,0.087,PHG,PHG,PHG,ENK,never together,,
uj_yn,1545,Dispersal 2,uj,yn,0.000,f,PHG,m,ENK,fm,different,0.0000,0.945,0.254,0.690,PHG,PHG,PHG,YNT,split apart,,
uj_yn,1770,Dispersal 1,uj,yn,0.000,f,PHG,m,ENK,fm,different,0.0000,0.945,0.254,0.690,PHG,PHG,PHG,YNT,split apart,,
uj_yn,2355,Stable,uj,yn,0.000,f,PHG,m,PHG,fm,same,0.0000,0.945,0.254,0.690,PHG,PHG,PHG,YNT,split apart,,
uj_yn,2490,Fission,uj,yn,0.000,f,PHG,m,YNT,fm,different,0.0000,0.945,0.254,0.690,PHG,PHG,PHG,YNT,split apart,,
uj_yr,1590,Dispersal 2,uj,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.254,0.353,PHG,PHG,PHG,ENK,never together,,
uj_yr,1755,Dispersal 1,uj,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.254,0.353,PHG,PHG,PHG,ENK,never together,,
uj_yr,2430,Stable,uj,yr,0.000,f,PHG,m,PHG,fm,same,0.0000,0.607,0.254,0.353,PHG,PHG,PHG,ENK,never together,,
uj_yr,2475,Fission,uj,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.254,0.353,PHG,PHG,PHG,ENK,never together,,
uj_yy,390,Stable,uj,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.254,0.047,PHG,PHG,ENK,ENK,never together,,
uj_yy,1545,Dispersal 2,uj,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.254,0.047,PHG,PHG,ENK,ENK,never together,,
uj_yy,1740,Dispersal 1,uj,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.254,0.047,PHG,PHG,ENK,ENK,never together,,
uj_yy,2520,Fission,uj,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.254,0.047,PHG,PHG,ENK,ENK,never together,,
uk_xc,1470,Stable,uk,xc,0.000,f,ENK,m,PHG,fm,different,0.0000,0.051,0.067,0.016,ENK,ENK,PHG,PHG,never together,,
uk_xc,1725,Dispersal 1,uk,xc,0.000,f,ENK,m,PHG,fm,different,0.0000,0.051,0.067,0.016,ENK,ENK,PHG,PHG,never together,,
uk_xh,705,Dispersal 2,uk,xh,0.000,f,ENK,m,PHG,fm,different,0.0000,0.168,0.067,0.101,ENK,ENK,PHG,ENK,stayed together,,
uk_xh,2460,Fission,uk,xh,0.000,f,ENK,m,PHG,fm,different,0.0000,0.168,0.067,0.101,ENK,ENK,PHG,ENK,stayed together,,
uk_yn,1530,Dispersal 2,uk,yn,0.000,f,ENK,m,ENK,fm,same,0.0000,0.945,0.067,0.878,ENK,ENK,PHG,YNT,briefly together,,
uk_yn,1755,Dispersal 1,uk,yn,17.050,f,ENK,m,ENK,fm,same,0.0097,0.945,0.067,0.878,ENK,ENK,PHG,YNT,briefly together,,
uk_yn,2550,Fission,uk,yn,0.000,f,ENK,m,YNT,fm,different,0.0000,0.945,0.067,0.878,ENK,ENK,PHG,YNT,briefly together,,
uk_yn,3330,Stable,uk,yn,20.567,f,ENK,m,PHG,fm,different,0.0062,0.945,0.067,0.878,ENK,ENK,PHG,YNT,briefly together,,
uk_yr,1575,Dispersal 2,uk,yr,0.000,f,ENK,m,ENK,fm,same,0.0000,0.607,0.067,0.541,ENK,ENK,PHG,ENK,stayed together,,
uk_yr,1740,Dispersal 1,uk,yr,0.000,f,ENK,m,ENK,fm,same,0.0000,0.607,0.067,0.541,ENK,ENK,PHG,ENK,stayed together,,
uk_yr,2535,Fission,uk,yr,0.000,f,ENK,m,ENK,fm,same,0.0000,0.607,0.067,0.541,ENK,ENK,PHG,ENK,stayed together,,
uk_yr,3360,Stable,uk,yr,9.683,f,ENK,m,PHG,fm,different,0.0029,0.607,0.067,0.541,ENK,ENK,PHG,ENK,stayed together,,
uk_yy,375,Stable,uk,yy,0.000,f,ENK,m,ENK,fm,same,0.0000,0.207,0.067,0.140,ENK,ENK,ENK,ENK,stayed together,,
uk_yy,1530,Dispersal 2,uk,yy,0.000,f,ENK,m,ENK,fm,same,0.0000,0.207,0.067,0.140,ENK,ENK,ENK,ENK,stayed together,,
uk_yy,1725,Dispersal 1,uk,yy,0.000,f,ENK,m,ENK,fm,same,0.0000,0.207,0.067,0.140,ENK,ENK,ENK,ENK,stayed together,,
uk_yy,2580,Fission,uk,yy,0.000,f,ENK,m,ENK,fm,same,0.0000,0.207,0.067,0.140,ENK,ENK,ENK,ENK,stayed together,,
um_un,840,Dispersal 2,um,un,0.000,m,PHG,f,PHG,fm,same,0.0000,0.151,0.101,0.050,PHG,PHG,PHG,PHG,stayed together,,
um_un,2055,Fission,um,un,0.000,m,PHG,f,PHG,fm,same,0.0000,0.151,0.101,0.050,PHG,PHG,PHG,PHG,stayed together,,
um_ur,870,Dispersal 2,um,ur,0.000,m,PHG,f,PHG,fm,same,0.0000,0.151,0.484,0.334,PHG,PHG,PHG,PHG,stayed together,,
um_ur,2040,Fission,um,ur,0.000,m,PHG,f,PHG,fm,same,0.0000,0.151,0.484,0.334,PHG,PHG,PHG,PHG,stayed together,,
um_uv,885,Dispersal 2,um,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.151,0.822,0.671,PHG,PHG,ENK,ENK,never together,,
um_uv,2100,Fission,um,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.151,0.822,0.671,PHG,PHG,ENK,ENK,never together,,
um_yp,855,Dispersal 2,um,yp,0.000,m,PHG,f,PHG,fm,same,0.0000,0.151,0.933,0.783,PHG,PHG,PHG,PHG,stayed together,,
um_yp,2055,Fission,um,yp,3.017,m,PHG,f,PHG,fm,same,0.0015,0.151,0.933,0.783,PHG,PHG,PHG,PHG,stayed together,,
un_xc,1455,Stable,un,xc,0.000,f,PHG,m,PHG,fm,same,0.0000,0.051,0.101,0.050,PHG,PHG,PHG,PHG,stayed together,,
un_xc,1695,Dispersal 1,un,xc,0.000,f,PHG,m,PHG,fm,same,0.0000,0.051,0.101,0.050,PHG,PHG,PHG,PHG,stayed together,,
un_xh,705,Dispersal 2,un,xh,0.000,f,PHG,m,PHG,fm,same,0.0000,0.168,0.101,0.067,PHG,PHG,PHG,ENK,never together,,
un_xh,2445,Fission,un,xh,0.000,f,PHG,m,PHG,fm,same,0.0000,0.168,0.101,0.067,PHG,PHG,PHG,ENK,never together,,
un_yn,1500,Dispersal 2,un,yn,0.000,f,PHG,m,ENK,fm,different,0.0000,0.945,0.101,0.844,PHG,PHG,PHG,YNT,split apart,,
un_yn,1725,Dispersal 1,un,yn,0.000,f,PHG,m,ENK,fm,different,0.0000,0.945,0.101,0.844,PHG,PHG,PHG,YNT,split apart,,
un_yn,2535,Fission,un,yn,0.000,f,PHG,m,YNT,fm,different,0.0000,0.945,0.101,0.844,PHG,PHG,PHG,YNT,split apart,,
un_yn,3525,Stable,un,yn,0.000,f,PHG,m,PHG,fm,same,0.0000,0.945,0.101,0.844,PHG,PHG,PHG,YNT,split apart,,
un_yr,1545,Dispersal 2,un,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.101,0.506,PHG,PHG,PHG,ENK,never together,,
un_yr,1710,Dispersal 1,un,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.101,0.506,PHG,PHG,PHG,ENK,never together,,
un_yr,2520,Fission,un,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.101,0.506,PHG,PHG,PHG,ENK,never together,,
un_yr,3555,Stable,un,yr,5.817,f,PHG,m,PHG,fm,same,0.0016,0.607,0.101,0.506,PHG,PHG,PHG,ENK,never together,,
un_yy,390,Stable,un,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.101,0.106,PHG,PHG,ENK,ENK,never together,,
un_yy,1500,Dispersal 2,un,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.101,0.106,PHG,PHG,ENK,ENK,never together,,
un_yy,1695,Dispersal 1,un,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.101,0.106,PHG,PHG,ENK,ENK,never together,,
un_yy,2565,Fission,un,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.101,0.106,PHG,PHG,ENK,ENK,never together,,
ur_xc,1440,Stable,ur,xc,0.000,f,PHG,m,PHG,fm,same,0.0000,0.051,0.484,0.434,PHG,PHG,PHG,PHG,stayed together,,
ur_xc,1740,Dispersal 1,ur,xc,0.000,f,PHG,m,PHG,fm,same,0.0000,0.051,0.484,0.434,PHG,PHG,PHG,PHG,stayed together,,
ur_xh,720,Dispersal 2,ur,xh,0.000,f,PHG,m,PHG,fm,same,0.0000,0.168,0.484,0.317,PHG,PHG,PHG,ENK,never together,,
ur_xh,2430,Fission,ur,xh,0.000,f,PHG,m,PHG,fm,same,0.0000,0.168,0.484,0.317,PHG,PHG,PHG,ENK,never together,,
ur_yn,1530,Dispersal 2,ur,yn,0.000,f,PHG,m,ENK,fm,different,0.0000,0.945,0.484,0.460,PHG,PHG,PHG,YNT,split apart,,
ur_yn,1770,Dispersal 1,ur,yn,0.000,f,PHG,m,ENK,fm,different,0.0000,0.945,0.484,0.460,PHG,PHG,PHG,YNT,split apart,,
ur_yn,2520,Fission,ur,yn,0.000,f,PHG,m,YNT,fm,different,0.0000,0.945,0.484,0.460,PHG,PHG,PHG,YNT,split apart,,
ur_yn,3525,Stable,ur,yn,0.000,f,PHG,m,PHG,fm,same,0.0000,0.945,0.484,0.460,PHG,PHG,PHG,YNT,split apart,,
ur_yr,1575,Dispersal 2,ur,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.484,0.123,PHG,PHG,PHG,ENK,never together,,
ur_yr,1755,Dispersal 1,ur,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.484,0.123,PHG,PHG,PHG,ENK,never together,,
ur_yr,2505,Fission,ur,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.484,0.123,PHG,PHG,PHG,ENK,never together,,
ur_yr,3555,Stable,ur,yr,0.000,f,PHG,m,PHG,fm,same,0.0000,0.607,0.484,0.123,PHG,PHG,PHG,ENK,never together,,
ur_yy,390,Stable,ur,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.484,0.278,PHG,PHG,ENK,ENK,never together,,
ur_yy,1530,Dispersal 2,ur,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.484,0.278,PHG,PHG,ENK,ENK,never together,,
ur_yy,1740,Dispersal 1,ur,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.484,0.278,PHG,PHG,ENK,ENK,never together,,
ur_yy,2550,Fission,ur,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.484,0.278,PHG,PHG,ENK,ENK,never together,,
ut_xc,1470,Stable,ut,xc,0.000,f,ENK,m,PHG,fm,different,0.0000,0.051,0.183,0.132,ENK,ENK,PHG,PHG,never together,,
ut_xc,1665,Dispersal 1,ut,xc,0.000,f,ENK,m,PHG,fm,different,0.0000,0.051,0.183,0.132,ENK,ENK,PHG,PHG,never together,,
ut_xh,690,Dispersal 2,ut,xh,0.000,f,ENK,m,PHG,fm,different,0.0000,0.168,0.183,0.015,ENK,ENK,PHG,ENK,stayed together,,
ut_xh,2475,Fission,ut,xh,0.000,f,ENK,m,PHG,fm,different,0.0000,0.168,0.183,0.015,ENK,ENK,PHG,ENK,stayed together,,
ut_yn,1515,Dispersal 2,ut,yn,0.000,f,ENK,m,ENK,fm,same,0.0000,0.945,0.183,0.762,ENK,ENK,PHG,YNT,briefly together,,
